,Player_ID,Year,TeamA,TeamB,Serve_Points,Serve_Errors,Serve_Attempts,Total_Serves,Match_Date,Set_Successes,Set_Errors,Set_Attempts,Total_Sets,Attack_Success,Attack Errors,Attack_Attempts,Total_Attacks,Block_Successful,Block_Errors,Block_Rebounds,Total_Blocks,Reception_Successful,Reception_Errors,Reception_Attemps,Total_Receptions,Dig_Success,Dig_Errors,Dig_Attempts,Total_Digs
1228,132948,2021,France,Bulgaria,0,0,7,7,28/05/2021,0,0,0,0,4,0,1,5,0,0,0,0,4,0,2,6,0,0,0,0
1229,136867,2021,France,Italy,0,1,11,12,17/06/2021,0,0,1,1,8,4,2,14,0,0,0,0,6,1,7,14,0,1,0,1
1230,136867,2021,USA,France,0,0,2,2,16/06/2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,136867,2021,Netherlands,France,2,3,6,11,15/06/2021,0,0,3,3,8,2,2,12,0,1,0,1,6,1,7,14,3,2,1,6
1232,136867,2021,France,Slovenia,2,4,12,18,10/06/2021,0,0,1,1,12,3,11,26,0,2,2,4,12,0,14,26,10,6,1,17
1233,136867,2021,France,Russia,0,2,1,3,09/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,136867,2021,Serbia,France,2,4,9,15,04/06/2021,0,0,1,1,5,4,5,14,0,2,0,2,9,1,13,23,2,2,0,4
1235,136867,2021,Brazil,France,0,1,4,5,03/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
1236,136867,2021,Australia,France,2,2,4,8,30/05/2021,0,0,0,0,5,1,3,9,0,0,1,1,4,0,3,7,2,0,0,2
1237,136867,2021,Germany,France,0,3,11,14,29/05/2021,0,0,0,0,9,1,11,21,0,1,0,1,7,2,10,19,2,2,1,5
1238,136867,2021,France,Bulgaria,0,1,2,3,28/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,120735,2021,France,Slovenia,0,0,1,1,27/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1240,120735,2021,Brazil,France,0,1,1,2,26/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,120735,2021,France,Poland,0,1,1,2,23/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1242,120735,2021,France,Argentina,1,2,11,14,22/06/2021,0,0,2,2,5,3,7,15,2,0,0,2,5,0,13,18,4,1,0,5
1243,120735,2021,France,Iran,0,0,0,0,21/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,120735,2021,France,Italy,0,3,3,6,17/06/2021,0,0,0,0,4,2,10,16,0,2,0,2,4,2,24,30,5,6,0,11
1245,120735,2021,USA,France,0,0,0,0,16/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,120735,2021,Netherlands,France,0,2,11,13,15/06/2021,0,0,2,2,10,4,11,25,1,6,3,10,7,5,25,37,6,2,0,8
1247,120735,2021,Canada,France,0,0,0,0,11/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,120735,2021,France,Japan,1,1,7,9,05/06/2021,0,0,1,1,4,2,6,12,0,2,0,2,8,1,11,20,1,0,0,1
1249,120735,2021,Serbia,France,1,2,8,11,04/06/2021,0,0,0,0,11,4,11,26,0,2,0,2,4,0,11,15,5,1,0,6
1250,120735,2021,Germany,France,0,1,3,4,29/05/2021,0,0,0,0,1,2,4,7,0,1,0,1,7,0,2,9,2,0,0,2
1251,120735,2021,France,Bulgaria,1,4,4,9,28/05/2021,0,1,0,1,8,0,6,14,1,1,1,3,7,2,4,13,0,0,1,1
1252,152506,2021,France,Slovenia,0,0,0,0,27/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,152506,2021,Brazil,France,0,0,0,0,26/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,152506,2021,France,Poland,0,0,0,0,23/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,152506,2021,France,Argentina,0,0,0,0,22/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,152506,2021,France,Iran,0,0,0,0,21/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,152506,2021,France,Italy,0,0,0,0,17/06/2021,0,0,4,4,0,0,0,0,0,0,0,0,10,1,8,19,6,6,0,12
1258,152506,2021,USA,France,0,0,0,0,16/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,152506,2021,Netherlands,France,0,0,0,0,15/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,152506,2021,Canada,France,0,0,0,0,11/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,152506,2021,France,Slovenia,0,0,0,0,10/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,152506,2021,France,Russia,0,0,0,0,09/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,152506,2021,France,Japan,0,0,0,0,05/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1264,152506,2021,Serbia,France,0,0,0,0,04/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,152506,2021,Brazil,France,0,0,0,0,03/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,152506,2021,Australia,France,0,0,0,0,30/05/2021,0,0,3,3,0,0,0,0,0,0,0,0,4,1,7,12,6,2,1,9
1267,152506,2021,Germany,France,0,0,0,0,29/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,9,3,4,0,7
1268,152506,2021,France,Bulgaria,0,0,0,0,28/05/2021,0,0,5,5,0,0,0,0,0,0,0,0,7,0,6,13,9,0,1,10
1269,163309,2021,Netherlands,France,4,6,22,32,15/06/2021,0,0,2,2,23,3,14,40,3,7,7,17,0,0,0,0,8,5,2,15
1270,163309,2021,Canada,France,0,1,1,2,11/06/2021,0,0,0,0,4,5,4,13,1,1,2,4,0,0,0,0,0,2,0,2
1271,163309,2021,France,Slovenia,0,0,4,4,10/06/2021,0,0,0,0,2,2,2,6,0,0,2,2,0,0,0,0,1,1,2,4
1272,163309,2021,France,Japan,0,0,0,0,05/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,163309,2021,Serbia,France,0,0,0,0,04/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,152514,2021,France,Japan,0,0,0,0,05/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,152514,2021,Brazil,France,0,0,0,0,03/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,152514,2021,Australia,France,0,1,4,5,30/05/2021,11,0,16,27,1,0,0,1,1,1,1,3,0,0,0,0,0,1,0,1
1277,181197,2021,France,Slovenia,0,0,0,0,27/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,181197,2021,Brazil,France,0,0,0,0,26/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,181197,2021,France,Poland,0,0,0,0,23/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,181197,2021,France,Argentina,0,0,0,0,22/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,181197,2021,France,Iran,0,0,0,0,21/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,181197,2021,France,Italy,0,0,4,4,17/06/2021,0,0,0,0,5,0,2,7,2,3,1,6,0,0,0,0,1,0,0,1
1283,181197,2021,Netherlands,France,0,0,0,0,15/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,181197,2021,Canada,France,0,0,0,0,11/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,181197,2021,France,Slovenia,0,0,0,0,10/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,181197,2021,France,Russia,0,0,0,0,09/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,181197,2021,France,Japan,0,0,0,0,05/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,181197,2021,Serbia,France,0,0,0,0,04/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,181197,2021,Brazil,France,0,0,0,0,03/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,181197,2021,Australia,France,1,2,5,8,30/05/2021,0,0,0,0,3,2,2,7,0,3,1,4,0,0,1,1,1,0,0,1
1291,181197,2021,Germany,France,0,0,0,0,29/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,181197,2021,France,Bulgaria,0,0,0,0,28/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,119779,2021,Italy,Germany,0,0,0,0,23/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,119779,2021,Brazil,Germany,0,2,8,10,22/06/2021,0,0,3,3,3,3,13,19,0,1,1,2,3,2,11,16,1,2,0,3
1295,119779,2021,Germany,Russia,0,0,0,0,21/06/2021,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1296,119779,2021,Germany,Poland,0,3,7,10,17/06/2021,0,0,3,3,11,5,11,27,0,3,1,4,4,0,12,16,4,1,0,5
1297,119779,2021,Canada,Germany,0,0,0,0,16/06/2021,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1298,119779,2021,Japan,Germany,0,0,0,0,15/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,119779,2021,Iran,Germany,0,0,0,0,11/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,119779,2021,Germany,USA,0,1,3,4,10/06/2021,0,1,2,3,3,3,6,12,0,0,0,0,1,0,12,13,2,0,0,2
1301,119779,2021,Serbia,Germany,0,2,4,6,09/06/2021,0,0,1,1,8,3,9,20,0,2,2,4,2,1,2,5,4,2,1,7
1302,119779,2021,Slovenia,Germany,1,4,5,10,05/06/2021,0,0,1,1,18,2,16,36,1,0,2,3,7,2,8,17,7,0,0,7
1303,119779,2021,Netherlands,Germany,2,2,1,5,04/06/2021,0,0,2,2,2,0,1,3,0,1,0,1,2,1,5,8,0,0,0,0
1304,119779,2021,Germany,Argentina,0,0,0,0,03/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,119779,2021,Germany,Bulgaria,0,2,6,8,30/05/2021,0,0,0,0,6,1,4,11,0,0,2,2,0,1,3,4,2,1,0,3
1306,119779,2021,Germany,France,0,0,0,0,29/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,119779,2021,Germany,Australia,0,4,9,13,28/05/2021,0,0,1,1,14,1,5,20,1,4,1,6,2,0,4,6,2,0,0,2
1308,136441,2021,Italy,Germany,3,3,15,21,23/06/2021,0,1,8,9,10,5,16,31,1,5,0,6,15,2,26,43,10,1,1,12
1309,136441,2021,Brazil,Germany,1,4,5,10,22/06/2021,0,0,5,5,12,0,10,22,0,4,1,5,10,1,10,21,1,5,0,6
1310,136441,2021,Germany,Russia,0,2,3,5,21/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,136441,2021,Germany,Poland,0,0,0,0,17/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,136441,2021,Canada,Germany,0,3,7,10,16/06/2021,0,0,1,1,4,4,8,16,0,5,0,5,13,1,6,20,6,6,0,12
1313,136441,2021,Japan,Germany,0,2,3,5,15/06/2021,0,0,0,0,7,1,8,16,0,1,1,2,6,2,10,18,2,5,0,7
1314,136441,2021,Iran,Germany,1,3,3,7,11/06/2021,0,0,1,1,1,0,3,4,1,2,0,3,2,1,2,5,2,2,0,4
1315,136441,2021,Germany,USA,0,3,8,11,10/06/2021,0,0,4,4,3,3,7,13,0,2,1,3,6,1,5,12,4,1,1,6
1316,136441,2021,Serbia,Germany,4,3,10,17,09/06/2021,0,1,7,8,9,5,7,21,0,0,2,2,10,3,23,36,8,3,3,14
1317,136441,2021,Slovenia,Germany,2,3,8,13,05/06/2021,0,1,5,6,9,3,5,17,0,1,1,2,3,1,11,15,8,4,2,14
1318,136441,2021,Netherlands,Germany,1,5,16,22,04/06/2021,0,0,2,2,10,2,7,19,0,2,2,4,16,3,13,32,7,4,1,12
1319,136441,2021,Germany,Argentina,1,5,13,19,03/06/2021,0,0,8,8,6,2,10,18,1,6,6,13,15,1,15,31,5,3,1,9
1320,136441,2021,Germany,Bulgaria,3,2,10,15,30/05/2021,0,0,0,0,5,4,8,17,0,2,2,4,4,2,13,19,8,0,0,8
1321,136441,2021,Germany,France,1,1,17,19,29/05/2021,0,0,0,0,9,1,5,15,0,3,0,3,13,1,16,30,7,0,0,7
1322,136441,2021,Germany,Australia,1,1,2,4,28/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,139386,2021,Italy,Germany,1,3,9,13,23/06/2021,0,0,2,2,6,6,9,21,2,0,2,4,4,1,6,11,6,3,0,9
1324,139386,2021,Brazil,Germany,0,0,1,1,22/06/2021,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
1325,139386,2021,Germany,Russia,0,3,11,14,21/06/2021,0,0,5,5,12,4,13,29,0,4,2,6,8,3,13,24,3,1,1,5
1326,139386,2021,Germany,Poland,0,0,0,0,17/06/2021,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1
1327,139386,2021,Canada,Germany,0,0,0,0,16/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,139386,2021,Japan,Germany,2,2,8,12,15/06/2021,0,0,1,1,8,1,8,17,0,1,1,2,3,0,7,10,2,0,0,2
1329,139386,2021,Iran,Germany,0,4,17,21,11/06/2021,0,0,0,0,7,1,9,17,0,2,0,2,5,0,8,13,2,2,2,6
1330,139386,2021,Germany,USA,0,1,0,1,10/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1331,139386,2021,Serbia,Germany,0,2,6,8,09/06/2021,0,0,0,0,4,1,5,10,0,1,0,1,0,1,2,3,4,1,1,6
1332,139386,2021,Slovenia,Germany,0,0,2,2,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1
1333,139386,2021,Netherlands,Germany,1,3,13,17,04/06/2021,0,0,3,3,9,3,9,21,0,3,4,7,3,2,7,12,5,0,0,5
1334,139386,2021,Germany,Argentina,0,2,17,19,03/06/2021,0,1,3,4,9,3,8,20,0,2,0,2,11,1,15,27,3,1,1,5
1335,139386,2021,Germany,Bulgaria,0,3,5,8,30/05/2021,0,0,0,0,6,3,7,16,1,1,0,2,4,0,14,18,3,0,0,3
1336,139386,2021,Germany,France,0,6,8,14,29/05/2021,0,0,0,0,15,7,23,45,4,1,1,6,12,0,16,28,7,3,1,11
1337,139386,2021,Germany,Australia,0,1,0,1,28/05/2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1338,119775,2021,Italy,Germany,0,0,0,0,23/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,119775,2021,Brazil,Germany,0,0,0,0,22/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,119775,2021,Germany,Russia,0,4,12,16,21/06/2021,0,0,5,5,9,1,7,17,1,3,1,5,8,2,19,29,6,1,3,10
1341,119775,2021,Germany,Poland,0,0,0,0,17/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,119775,2021,Canada,Germany,0,2,10,12,16/06/2021,0,0,3,3,6,0,7,13,1,2,0,3,6,0,15,21,7,2,0,9
1343,119775,2021,Japan,Germany,0,1,5,6,15/06/2021,0,0,3,3,3,3,3,9,0,1,0,1,6,0,10,16,1,1,0,2
1344,119775,2021,Iran,Germany,0,3,13,16,11/06/2021,0,0,3,3,12,1,10,23,1,0,4,5,3,0,17,20,6,3,0,9
1345,119775,2021,Germany,USA,0,0,0,0,10/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,119775,2021,Netherlands,Germany,0,0,0,0,04/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,119775,2021,Germany,Argentina,0,0,0,0,03/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,119775,2021,Germany,Bulgaria,1,4,14,19,30/05/2021,0,0,0,0,10,6,10,26,1,0,2,3,2,4,4,10,7,1,1,9
1349,119775,2021,Germany,France,0,0,0,0,29/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,119775,2021,Germany,Australia,1,3,7,11,28/05/2021,0,0,0,0,7,1,7,15,1,1,0,2,4,0,10,14,7,0,0,7
1351,156599,2021,Italy,Germany,0,4,5,9,23/06/2021,0,0,2,2,1,2,5,8,0,1,2,3,0,1,8,9,2,0,1,3
1352,156599,2021,Brazil,Germany,0,0,1,1,22/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,156599,2021,Germany,Russia,0,1,1,2,21/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,156599,2021,Germany,Poland,1,3,5,9,17/06/2021,0,0,3,3,8,2,5,15,0,0,3,3,4,0,19,23,6,3,0,9
1355,156599,2021,Canada,Germany,0,2,0,2,16/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,156599,2021,Japan,Germany,0,1,1,2,15/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,156599,2021,Slovenia,Germany,0,3,5,8,05/06/2021,0,0,6,6,5,2,6,13,0,3,1,4,1,2,6,9,4,2,0,6
1358,156599,2021,Netherlands,Germany,0,2,3,5,04/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1359,156599,2021,Germany,Argentina,0,1,4,5,03/06/2021,0,0,0,0,3,1,1,5,1,1,0,2,0,0,2,2,0,0,1,1
1360,156599,2021,Germany,Bulgaria,2,1,5,8,30/05/2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,156599,2021,Germany,France,2,2,6,10,29/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,156599,2021,Germany,Australia,0,0,0,0,28/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,116015,2021,Italy,Germany,0,1,6,7,23/06/2021,0,0,0,0,4,1,2,7,0,5,0,5,0,0,1,1,1,0,1,2
1364,116015,2021,Brazil,Germany,0,0,0,0,22/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,116015,2021,Germany,Russia,0,0,0,0,21/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,116015,2021,Germany,Poland,0,1,10,11,17/06/2021,0,0,0,0,3,2,1,6,1,6,2,9,0,0,1,1,1,1,0,2
1367,116015,2021,Canada,Germany,0,0,0,0,16/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,116015,2021,Japan,Germany,0,0,0,0,15/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,116015,2021,Serbia,Germany,0,0,0,0,09/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,116015,2021,Slovenia,Germany,0,0,0,0,05/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,116015,2021,Netherlands,Germany,0,0,2,2,04/06/2021,0,0,0,0,1,0,2,3,0,1,0,1,0,0,0,0,1,1,0,2
1372,116015,2021,Germany,Argentina,0,0,8,8,03/06/2021,0,0,0,0,4,0,2,6,1,7,4,12,0,0,0,0,0,0,1,1
1373,116015,2021,Germany,Bulgaria,0,0,6,6,30/05/2021,0,0,0,0,5,1,2,8,1,3,3,7,0,0,0,0,1,0,1,2
1374,116015,2021,Germany,France,0,0,6,6,29/05/2021,0,0,0,0,8,0,4,12,1,5,0,6,0,0,1,1,0,1,0,1
1375,116015,2021,Germany,Australia,0,0,0,0,28/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,152470,2021,Italy,Germany,0,0,0,0,23/06/2021,0,0,7,7,0,0,0,0,0,0,0,0,8,1,13,22,11,6,3,20
1377,152470,2021,Brazil,Germany,0,0,0,0,22/06/2021,0,0,4,4,0,0,0,0,0,0,0,0,5,0,10,15,8,2,1,11
1378,152470,2021,Germany,Russia,0,0,0,0,21/06/2021,0,0,4,4,0,0,0,0,0,0,0,0,7,2,11,20,8,2,1,11
1379,152470,2021,Germany,Poland,0,0,0,0,17/06/2021,0,0,7,7,0,0,0,0,0,0,0,0,5,1,7,13,6,3,2,11
1380,152470,2021,Canada,Germany,0,0,0,0,16/06/2021,0,0,5,5,0,0,0,0,0,0,0,0,9,0,11,20,7,3,2,12
1381,152470,2021,Japan,Germany,0,0,0,0,15/06/2021,0,0,4,4,0,0,0,0,0,0,0,0,4,2,11,17,2,6,1,9
1382,152470,2021,Iran,Germany,0,0,0,0,11/06/2021,0,0,3,3,0,0,0,0,0,0,0,0,12,2,17,31,13,8,1,22
1383,152470,2021,Germany,USA,0,0,0,0,10/06/2021,0,0,1,1,0,0,0,0,0,0,0,0,4,2,11,17,7,2,0,9
1384,152470,2021,Serbia,Germany,0,0,0,0,09/06/2021,0,1,5,6,0,0,0,0,0,0,0,0,4,2,17,23,14,2,2,18
1385,152470,2021,Slovenia,Germany,0,0,0,0,05/06/2021,0,0,5,5,0,0,0,0,0,0,0,0,7,0,13,20,15,6,0,21
1386,152470,2021,Netherlands,Germany,0,0,0,0,04/06/2021,0,0,2,2,0,0,0,0,0,0,0,0,17,3,16,36,12,6,4,22
1387,152470,2021,Germany,Argentina,0,0,0,0,03/06/2021,0,0,5,5,0,0,0,0,0,0,0,0,6,0,13,19,8,5,2,15
1388,152470,2021,Germany,Bulgaria,0,0,0,0,30/05/2021,0,0,7,7,0,0,0,0,0,0,0,0,15,2,16,33,14,6,2,22
1389,152470,2021,Germany,France,0,0,0,0,29/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,27,7,1,1,9
1390,152470,2021,Germany,Australia,0,0,0,0,28/05/2021,1,0,2,3,0,0,0,0,0,0,0,0,8,0,10,18,9,0,1,10
1391,116575,2021,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1392,136253,2021,Italy,Germany,1,1,17,19,23/06/2021,0,0,4,4,12,6,15,33,2,1,2,5,0,0,1,1,8,2,0,10
1393,136253,2021,Brazil,Germany,0,0,0,0,22/06/2021,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1394,136253,2021,Germany,Russia,0,1,11,12,21/06/2021,0,0,2,2,9,5,13,27,1,3,2,6,1,0,0,1,7,2,0,9
1395,136253,2021,Germany,Poland,1,2,10,13,17/06/2021,0,0,3,3,7,4,12,23,0,3,3,6,0,1,0,1,3,1,0,4
1396,136253,2021,Canada,Germany,0,0,0,0,16/06/2021,0,0,0,0,2,0,3,5,0,0,1,1,0,0,0,0,0,0,0,0
1397,136253,2021,Japan,Germany,0,0,0,0,15/06/2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,136253,2021,Iran,Germany,0,0,0,0,11/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,136253,2021,Germany,USA,0,0,0,0,10/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,136253,2021,Serbia,Germany,0,0,0,0,09/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,136253,2021,Netherlands,Germany,0,0,4,4,04/06/2021,0,0,1,1,2,1,2,5,0,0,0,0,0,0,0,0,0,1,1,2
1402,136253,2021,Germany,Argentina,0,2,4,6,03/06/2021,0,0,0,0,6,1,5,12,2,1,1,4,0,0,0,0,0,0,0,0
1403,136253,2021,Germany,Bulgaria,1,3,9,13,30/05/2021,0,0,0,0,10,4,9,23,1,4,1,6,0,0,0,0,4,1,1,6
1404,136253,2021,Germany,France,0,4,9,13,29/05/2021,0,0,0,0,14,4,8,26,1,5,2,8,0,0,0,0,6,1,0,7
1405,136253,2021,Germany,Australia,0,0,0,0,28/05/2021,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1406,156596,2021,Italy,Germany,0,1,4,5,23/06/2021,0,0,0,0,2,0,2,4,1,1,3,5,0,0,0,0,2,0,0,2
1407,156596,2021,Germany,Poland,0,1,11,12,17/06/2021,0,1,0,1,3,0,0,3,0,2,1,3,0,0,1,1,1,1,0,2
1408,156596,2021,Iran,Germany,0,0,2,2,11/06/2021,0,0,0,0,1,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0
1409,156596,2021,Germany,USA,0,0,0,0,10/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,156596,2021,Serbia,Germany,0,0,3,3,09/06/2021,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
1411,156596,2021,Slovenia,Germany,0,0,0,0,05/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,156596,2021,Netherlands,Germany,0,1,9,10,04/06/2021,0,0,0,0,5,1,0,6,3,5,3,11,0,0,0,0,0,1,0,1
1413,156596,2021,Germany,Bulgaria,0,1,0,1,30/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,156596,2021,Germany,France,0,0,0,0,29/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,156596,2021,Germany,Australia,0,0,0,0,28/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,162788,2021,Italy,Germany,0,0,0,0,23/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,162788,2021,Brazil,Germany,1,2,2,5,22/06/2021,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,162788,2021,Germany,Russia,0,0,1,1,21/06/2021,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
